match,split,truth_start,truth_end,output_start,output_end,iou,start_error_frames,start_error_ms,end_error_frames,end_error_ms
MK_vs_CT_2019,dev,57943,58145,57943,58145,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,58783,59030,58783,59030,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,59385,59641,59386,59641,0.9961,1,40.0,0,0.0
MK_vs_CT_2019,dev,59957,60293,59957,60293,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,60650,60871,60652,60871,0.991,2,80.0,0,0.0
MK_vs_CT_2019,dev,62706,63115,62706,63115,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,63694,64268,63694,64268,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,64653,64792,64654,64792,0.9929,1,40.0,0,0.0
MK_vs_CT_2019,dev,65111,65518,65113,65518,0.9951,2,80.0,0,0.0
MK_vs_CT_2019,dev,65969,66210,65969,66210,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,66242,66308,66242,66308,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,66711,66953,66711,66953,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,67604,68721,67604,68721,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,69162,69266,69163,69266,0.9905,1,40.0,0,0.0
MK_vs_CT_2019,dev,70144,70487,70144,70487,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,70511,71003,70511,71003,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,71541,71738,71542,71738,0.9949,1,40.0,0,0.0
MK_vs_CT_2019,dev,72014,72305,72014,72305,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,72825,73908,72825,73908,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,74275,74666,74275,74666,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,75058,75637,75061,75637,0.9948,3,120.0,0,0.0
MK_vs_CT_2019,dev,76916,77150,76916,77150,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,77745,77932,77745,77932,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,78221,78782,78221,78782,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,79771,80611,79771,80611,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,82374,82536,82374,82536,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,83791,84716,83791,84716,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,85799,86213,85799,86213,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,87095,87557,87095,87557,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,91156,91304,91156,91304,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,91655,92011,91655,92011,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,92723,93150,92723,93150,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,93543,93921,93543,93921,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,94814,95111,94814,95111,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,95797,96642,95797,96642,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,97104,97584,97105,97584,0.9979,1,40.0,0,0.0
MK_vs_CT_2019,dev,98061,98484,98061,98484,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,99919,100367,99919,100367,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,101498,102119,101498,102119,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,103029,103416,103029,103416,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,103926,104098,103926,104098,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,104516,104684,104516,104684,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,105291,105478,105291,105478,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,105519,105648,105519,105648,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,106524,106595,106524,106595,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,106865,107165,106867,107165,0.9934,2,80.0,0,0.0
MK_vs_CT_2019,dev,107583,107959,107583,107959,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,108307,108390,108307,108390,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,108832,109830,108832,109830,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,110478,110858,110478,110858,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,112838,113444,112838,113444,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,113906,114453,113906,114453,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,114955,115541,114955,115541,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,116194,116353,116194,116353,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,116765,117401,116765,117401,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,118871,119983,118871,119983,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,121512,121814,121512,121814,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,122310,122515,122310,122515,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,122916,123204,122916,123204,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,124685,125269,124685,125269,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,125884,126875,125884,126875,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,127770,128175,127770,128175,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,128543,128957,128543,128957,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,129522,129744,129522,129744,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,131034,131791,131034,131791,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,132504,132672,132504,132672,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,133215,133400,133215,133400,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,133922,134582,133922,134582,1.0,0,0.0,0,0.0
MK_vs_CT_2019,dev,135041,135629,135041,135629,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,8185,8407,8188,8407,0.9865,3,100.0,0,0.0
PC_vs_PVS_2020,dev,9958,10074,9958,10074,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,13625,13993,13625,13993,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,14327,14831,14327,14831,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,15091,15280,15091,15280,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,15461,15822,15461,15822,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,16107,16810,16107,16810,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,17741,17959,17741,17959,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,18450,19084,18450,19084,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,20017,20149,20017,20149,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,20604,20767,20604,20767,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,21049,21393,21049,21393,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,21773,22147,21773,22147,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,22626,23153,22622,23153,0.9925,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,23824,24006,23824,24006,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,24893,25103,24893,25103,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,26117,26490,26117,26490,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,26756,26923,26756,26923,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,27403,27600,27403,27600,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,27865,28093,27865,28093,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,28458,28722,28454,28722,0.9851,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,29076,29527,29072,29527,0.9912,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,30221,30591,30221,30591,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,32196,32467,32197,32467,0.9963,1,33.3,0,0.0
PC_vs_PVS_2020,dev,32584,32880,32584,32880,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,33196,33715,33196,33715,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,34486,34657,34486,34657,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,35198,35634,35198,35634,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,36674,37057,36674,37057,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,37114,37548,37114,37548,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,38226,38962,38226,38962,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,39551,39687,39547,39687,0.9716,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,39904,40115,39904,40115,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,40303,40454,40303,40454,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,40830,41287,40830,41287,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,41877,42143,41877,42143,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,42620,42877,42620,42877,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,43470,43783,43470,43783,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,44534,44752,44534,44752,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,45312,45552,45312,45552,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,45934,46192,45934,46192,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,46445,46609,46445,46609,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,46732,47169,46732,47169,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,48442,48672,48442,48672,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,49432,50247,49432,50247,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,51542,52308,51542,52308,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,56173,56928,56173,56928,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,57346,57781,57346,57781,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,58354,58513,58354,58513,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,59158,59467,59158,59467,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,59976,60355,59976,60355,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,60976,61111,60979,61111,0.9779,3,100.0,0,0.0
PC_vs_PVS_2020,dev,61444,61722,61444,61722,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,62239,62686,62239,62686,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,63140,63438,63142,63438,0.9933,2,66.7,0,0.0
PC_vs_PVS_2020,dev,63772,63989,63772,63989,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,64552,64749,64552,64749,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,65208,65347,65204,65347,0.9722,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,65747,66275,65743,66275,0.9925,-4,-133.3,0,0.0
PC_vs_PVS_2020,dev,66770,67069,66770,67069,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,67890,68137,67890,68137,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,69840,70451,69841,70451,0.9984,1,33.3,0,0.0
PC_vs_PVS_2020,dev,71429,72055,71429,72055,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,72524,72659,72526,72659,0.9853,2,66.7,0,0.0
PC_vs_PVS_2020,dev,72881,73449,72883,73449,0.9965,2,66.7,0,0.0
PC_vs_PVS_2020,dev,73577,74118,73577,74118,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,74209,75027,74209,75027,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,76014,76581,76014,76581,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,76681,76831,76681,76831,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,77549,78031,77549,78031,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,78685,78955,78685,78955,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,79466,79686,79466,79686,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,80278,80439,80278,80439,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,80876,81073,80876,81073,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,81754,82278,81751,82278,0.9943,-3,-100.0,0,0.0
PC_vs_PVS_2020,dev,82880,83430,82880,83430,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,84080,84369,84080,84369,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,85304,85677,85304,85677,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,86276,86427,86276,86427,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,86783,87253,86783,87253,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,87480,87726,87480,87726,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,88417,89103,88417,89103,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,89953,90100,89953,90100,1.0,0,0.0,0,0.0
PC_vs_PVS_2020,dev,90752,91134,90752,91134,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,6432,6670,6433,6670,0.9958,1,33.3,0,0.0
RI_vs_PVS_2021,dev,8537,8630,8537,8630,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,10771,11361,10774,11361,0.9949,3,100.0,0,0.0
RI_vs_PVS_2021,dev,11812,11943,11812,11943,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,12231,12912,12231,12912,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,13314,13600,13314,13600,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,14185,14583,14185,14583,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,15117,15440,15117,15440,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,15967,16288,15967,16288,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,16721,16972,16721,16972,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,17442,17969,17442,17969,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,19017,19438,19017,19438,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,20143,20859,20143,20859,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,21497,21821,21497,21821,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,22469,22629,22469,22629,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,23801,24082,23801,24082,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,24562,25001,24562,25001,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,25738,26184,25738,26184,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,26937,27202,26937,27202,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,28091,28847,28091,28847,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,29463,29668,29464,29668,0.9951,1,33.3,0,0.0
RI_vs_PVS_2021,dev,30192,30464,30192,30464,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,31897,32858,31900,32858,0.9969,3,100.0,0,0.0
RI_vs_PVS_2021,dev,32887,32996,32887,32996,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,33647,33826,33649,33826,0.9889,2,66.7,0,0.0
RI_vs_PVS_2021,dev,34231,34337,34234,34337,0.972,3,100.0,0,0.0
RI_vs_PVS_2021,dev,34528,34722,34528,34722,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,35625,35903,35625,35903,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,36183,36484,36183,36484,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,37025,37622,37027,37622,0.9967,2,66.7,0,0.0
RI_vs_PVS_2021,dev,38313,38532,38313,38532,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,39113,39671,39113,39671,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,40518,40684,40518,40684,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,41935,42279,41935,42279,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,42410,42807,42410,42807,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,43243,43743,43246,43743,0.994,3,100.0,0,0.0
RI_vs_PVS_2021,dev,44067,44343,44067,44343,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,44981,45316,44981,45316,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,45581,45904,45581,45904,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,45907,46323,45905,46323,0.9952,-2,-66.7,0,0.0
RI_vs_PVS_2021,dev,46797,47068,46798,47068,0.9963,1,33.3,0,0.0
RI_vs_PVS_2021,dev,47448,47771,47448,47771,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,52117,52640,52117,52640,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,52879,53238,52879,53238,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,53610,53784,53610,53784,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,54133,54390,54133,54390,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,55193,55689,55193,55689,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,56148,56616,56149,56616,0.9979,1,33.3,0,0.0
RI_vs_PVS_2021,dev,57240,57678,57241,57678,0.9977,1,33.3,0,0.0
RI_vs_PVS_2021,dev,58176,58442,58176,58442,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,58971,59266,58971,59266,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,59707,60106,59707,60106,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,60635,60885,60635,60885,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,61518,61966,61518,61966,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,62676,62994,62676,62994,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,63558,63856,63558,63856,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,64920,65565,64920,65565,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,67213,67937,67213,67937,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,68218,68625,68218,68625,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,69382,69992,69385,69992,0.9951,3,100.0,0,0.0
RI_vs_PVS_2021,dev,70960,71164,70960,71164,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,71607,71908,71607,71908,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,72321,72556,72322,72556,0.9958,1,33.3,0,0.0
RI_vs_PVS_2021,dev,73596,73809,73596,73809,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,74173,74344,74173,74344,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,74886,75174,74886,75174,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,75963,76197,75963,76197,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,76717,77105,76717,77105,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,77469,77736,77470,77736,0.9963,1,33.3,0,0.0
RI_vs_PVS_2021,dev,77956,78227,77956,78227,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,78713,79518,78713,79518,1.0,0,0.0,0,0.0
RI_vs_PVS_2021,dev,80272,80382,80272,80382,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,12340,12844,12340,12844,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,13798,14332,13798,14332,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,15389,15777,15389,15777,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,15800,15935,15800,15935,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,16469,16720,16471,16720,0.9921,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,17141,17259,17141,17259,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,17291,17363,17291,17363,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,17393,17630,17393,17630,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,18081,18380,18081,18380,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,18396,18560,18396,18560,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,18582,18663,18582,18663,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,19512,19808,19512,19808,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,21849,22280,21849,22280,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,22312,22401,22312,22401,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,22448,22492,22448,22492,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,22510,22657,22510,22657,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,23118,23251,23118,23251,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,24370,24584,24370,24584,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,24923,25166,24923,25166,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,25634,25927,25634,25927,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,26253,26457,26253,26457,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,26782,26965,26782,26965,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,27010,27215,27010,27215,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,28230,28973,28230,28973,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,29762,30170,29762,30170,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,32245,32909,32248,32909,0.9955,3,100.0,0,0.0
TTY_vs_ASY_2023,dev,33323,33621,33323,33621,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,33644,33908,33644,33908,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,33929,34069,33929,34069,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,34829,35086,34829,35086,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,35784,36068,35784,36068,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,36599,36865,36599,36865,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,36884,36991,36884,36991,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,38351,39064,38351,39064,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,39666,39913,39666,39913,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,40221,40516,40221,40516,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,40562,40759,40562,40759,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,41555,42145,41555,42145,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,42917,43426,42919,43426,0.9961,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,44013,44224,44014,44224,0.9953,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,44721,44917,44721,44917,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,45310,45813,45310,45813,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,46690,46930,46690,46930,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,46948,47059,46948,47059,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,47080,47431,47080,47431,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,48059,48519,48061,48519,0.9957,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,49974,50315,49974,50315,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,50345,50563,50345,50563,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,50596,50879,50596,50879,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,55490,55756,55490,55756,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,56096,56299,56096,56299,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,56762,57079,56762,57079,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,57492,57698,57493,57698,0.9952,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,58275,58529,58276,58529,0.9961,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,58929,59158,58929,59158,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,59180,59360,59180,59360,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,59397,59504,59397,59504,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,59534,59825,59534,59825,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,59855,59949,59855,59949,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,59978,60244,59978,60244,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,60267,60638,60267,60638,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,60671,60959,60671,60959,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,62798,63013,62798,63013,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,63041,63253,63041,63253,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,64266,64954,64266,64954,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,66008,66206,66008,66206,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,66394,67055,66394,67055,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,67090,67385,67090,67385,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,67407,67577,67407,67577,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,67611,67714,67611,67714,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,67745,68011,67745,68011,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,68788,69002,68788,69002,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,69522,69783,69522,69783,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,71068,71649,71068,71649,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,73549,73845,73555,73845,0.9798,6,200.0,0,0.0
TTY_vs_ASY_2023,dev,74782,75071,74782,75071,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,76289,76423,76289,76423,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,77069,77357,77069,77357,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,77836,78015,77836,78015,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,78539,78829,78539,78829,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,79924,80252,79924,80252,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,80600,80923,80600,80923,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,81364,81629,81364,81629,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,82046,82742,82046,82742,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,84695,85083,84695,85083,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,85666,86054,85666,86054,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,88629,88897,88629,88897,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,89450,89884,89452,89884,0.9954,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,90473,91029,90475,91029,0.9964,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,91658,91922,91658,91922,1.0,0,0.0,0,0.0
